Acc_x,Acc_y,Acc_z,Gyro_X,Gyro_Y,Gyro_Z,Label,Semantic_Interpretation
-5.9355774,0.65830994,8.113922,-0.040725708,-0.016647339,0.072753906,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.9046326,0.6464081,8.16629,-0.043930054,-0.0209198,0.08023071,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.918915,0.6773529,8.16391,-0.04499817,-0.021987915,0.08129883,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.9034424,0.67497253,8.152008,-0.046066284,-0.021987915,0.08343506,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.8903503,0.716629,8.140106,-0.04499817,-0.0209198,0.08236694,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.8736877,0.684494,8.130585,-0.04499817,-0.019851685,0.084503174,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.848694,0.68330383,8.142487,-0.04499817,-0.01878357,0.08770752,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.8927307,0.671402,8.203186,-0.043930054,-0.01878357,0.088775635,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.912964,0.70710754,8.130585,-0.04499817,-0.017715454,0.08770752,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.88916,0.69044495,8.147247,-0.0471344,-0.016647339,0.090911865,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.9224854,0.63926697,8.10083,-0.0471344,-0.016647339,0.08984375,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.88678,0.7130585,8.137726,-0.0471344,-0.014511108,0.093048096,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.918915,0.6773529,8.141296,-0.046066284,-0.012374878,0.093048096,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.8903503,0.6547394,8.221039,-0.0471344,-0.010238647,0.09411621,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.8534546,0.67378235,8.209137,-0.04499817,-0.008102417,0.09625244,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.8022766,0.6595001,8.155579,-0.046066284,-0.005966187,0.09625244,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.7641907,0.6178436,8.171051,-0.046066284,-0.005966187,0.09732056,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
